Topic,Count,Name,Representation,Representative_Docs,label_manual
42,21,42_eror_sering_ngebug_diperbarui,"['eror', 'sering', 'ngebug', 'diperbarui', 'banget', 'gampang', 'fitur²nya', 'mamber', 'umroh', 'processornya']","['aplikasi sering eror', 'aplikasinya sering eror', 'aplikasi nya sering eror']",Eror Sering Ngebug
43,18,43_dikit_update_mulu_meminta,"['dikit', 'update', 'mulu', 'meminta', 'mengantri', 'bentar', 'scan', 'keseringan', 'dpake', 'gitu²']","['keseringan update buat bosan dikit dikit update', 'aplikasi dikit dikit update mulu apaan sih yang diupdate', 'dikit dikit update mulu sekarang']",Dikit Update Mulu
44,13,44_waktu_chat_fitur_sangat,"['waktu', 'chat', 'fitur', 'sangat', 'layanan', 'barang', 'langsung', 'kedepannya', 'yaitu', 'kustomer']","['tambahkan fitur chat dong secepatnya supaya kendala apapun bisa langsung tahu kejelasannya sebenarnya aplikasi ini sangat membantu untuk anak kost dan yang lain cuma kalau ada kendala susah mau hubunginnya ada fitur komplain tapi lama banget prosesnya sementara barangnya dibutuhin secepatnya saya baru saja kejadian ada barang 4 item yang tidak di kirimkan dan saya tidak tahu sekarang harus tunggu berapa lama untuk mendapatkan respon dan itu cukup mengganggu', 'ada fitur yang harus nya bisa di terapkan adalah live chat bukan bot setelah melakukan pemesanan kita dibuat bingung dengan lamanya barang datang andai ada live chat kita bisa lebih tenang dan diberi penjelasan kenapa barang kita lama tiba nya seperti dalam proses yang terlalu lama tanpa kejelasan sedangkan kita sudah set waktu pengiriman minimal 1 jam setelah pembayaran semoga indomaret bisa lebih baik lagi kedepannya dalam pelayanan virtualnya', 'saya langganan belanja online di indomaret tapi sangat kecewa dengan layanan online nya saat komplen belanjaan selama 2 hari tidak dikirim sampai saya datengin tokonya langsung komplain di online chat tidak ada jawaban tidak jelas responnya hanya chatbox saja tidak bisa langsung chat ke pihak tokonya tidak seperti alfa di online bisa chat langsung ke pihak toko jadi kalau ada komplain bisa langsung di tanggapi tapi ya sudah lah semoga lebih baik lagi perbaiki layanannya']",Waktu Chat Fitur
45,9,45_ok_good_mutar2_sopan,"['ok', 'good', 'mutar2', 'sopan', 'overall', 'dicoba', 'jujur', 'promonya', 'jaringan', 'lain']","['ok', 'ok', 'ok']",Ok Good Mutar2
46,10,46_pembayaran_sia_sytem_pembatalan,"['pembayaran', 'sia', 'sytem', 'pembatalan', 'kupon', 'metode', 'dana', 'cod', 'kegagalan', 'danamon']","['tolong di dong biar ada opsi pembatalan orderan untuk pelanggan terima kasih', 'pembayaran mohon di tambahkan ewalet dana agar lebih mudah', 'aplikasinya lambat sekali dan mohon adakan metode pembayaran lain seperti seabank dan dana']",Pembayaran Sia Sytem
47,17,47_bagus_atasan_minggu_bayangkan,"['bagus', 'atasan', 'minggu', 'bayangkan', 'bawahan', 'kuranganya', 'mikir', 'guna', 'ngapainn', 'ngotak']","['bagus', 'bagus', 'bagus']",Bagus Atasan Minggu
48,11,48_akulaku_indodana_pembayaran_semenjak,"['akulaku', 'indodana', 'pembayaran', 'semenjak', 'hilang', 'diperbarui', 'kok', 'metode', 'dikala', 'mlakukan']","['kok sekarang pakai promo pembayaran akulaku kok tidak bisa ya semenjak diperbarui', 'untuk versi baru kenapa fitur pembayaran dengan menggunakan akulaku dan indodana hilang kebanyakan pakai va jadi sedih deh', 'semenjak update kok pilihan pembayaran akulaku dan indodana menghilang biasanya ada dan sering pakai apa sudah tidak kerjasama lagi']",Akulaku Indodana Pembayaran
49,23,49_diperbaiki_diupdate_tolong_kode,"['diperbaiki', 'diupdate', 'tolong', 'kode', 'kolom', 'diinput', 'malah', 'koin', 'shopee', 'setelah']","['ada gangguan terus mau belanja susah terhalang notif gangguan tolong diperbaiki', 'kolom pencarianya tolong di perbaiki tidak cuman harga barang yang selalu di perbarui', 'tolong diperbaiki kalau saya mengetik di kolom pencarian sering tidak keluar tulisannnya']",Diperbaiki Diupdate Tolong
50,10,50_pembaruan_nanti_bintang_kata,"['pembaruan', 'nanti', 'bintang', 'kata', 'sedikit', 'baik', 'semakin', 'bobol', 'betulin', 'adik']","['aplikasi sudah bagus itnya saja masih kurang pintar sekelas perusahaan besar aplikasi masih bisa gampang di bobol atau akun bisa di gandain contohnya pakai termux dan root di perbaiki', 'setelah pembaruan aplikasi bulan ini tampilan nya muter² mulu tidak muncul² kalau di kata kendala sinyal tidak mungkin masuk aplikasi lain lancar² saja tolong di betulin lagi enakan sebelum pembaruan aplikasi lebih lancar', 'aplikasi belanja terlemot yang pernah ada di bumi ini tiap buka menu loading nya meminta ampun padahal ram atau kuota data banyak tetap tidak ada pengaruhnya mohon peninjauan dari pihak itu developers nanti kalau sudah lancar seperti adik atau tetangga pasar sebelah bintang saya full kan ty']",Pembaruan Nanti Bintang
51,15,51_semoga_dikembangkan_dicoba_lagi,"['semoga', 'dikembangkan', 'dicoba', 'lagi', 'baik', 'upgrade', '8nopember2023', 'berjaya', 'amin', 'dibaiki']","['baru download semoga aplikasi ini bisa membantu untuk kegiatan sehari hari', 'aplikasi masih ribet tidak user friendly kayak aplikasi tetangga semoga kedepan diperbaiki', 'terima kasih semoga indomaret selalu berjaya diindonisia amin yra hjsaniah tanggal 8nopember2023']",Semoga Dikembangkan Dicoba
52,14,52_online_belanja_tangga_teman,"['online', 'belanja', 'tangga', 'teman', 'tebo', 'kagak', 'untuk', 'rumah', 'kebutuhan', 'cukup']","['aplikasi mudah di gunakan untuk belanja kebutuhan rumah tangga', 'pelayanan yang sudah cukup baik untuk belanja online kebutuhan rumah tangga aplikaai lemooot', 'belanja hemat promo murah meriah pagi dan anda bisa pesan online tidak ribet tidak perlu berdesakkan buka alpkasi google play store klik']",Online Belanja Tangga
53,14,53_keranjang_muncul_super_gangguan,"['keranjang', 'muncul', 'super', 'gangguan', 'mencari', 'produk', 'menu', 'saat', 'ditingkatkan', 'demikian']","['belanja muda dengan banyaknya jenis metode pembayaran tetapi aplikasi sering mengalami gangguan', 'aplikasinya lambat respon ketika proses mencari barang melihat keranjang belanja dan saat menghapus item belanja', 'semenjak update pencarian produk yang muncul sangat lambat dari sebelumnya sering gangguan sistem muncul terus mohon perlu ditingkatkan lagi']",Keranjang Muncul Super
54,15,54_terlalu_berat_al_membantu,"['terlalu', 'berat', 'al', 'membantu', 'makin', 'loading', 'rumit', 'dipakai', 'sangat', 'kebanyakan']","['suka lambat tapi cukup membantu berbelanja', 'aplikasi terlalu berat sehingga buat lambat ketika dipakai', 'aplikasinya lambat penggunaan kupon discount jadi susah']",Terlalu Berat Al
55,9,55_tiket_kereta_tarik_diperbaharui,"['tiket', 'kereta', 'tarik', 'diperbaharui', 'dilaporannya', 'heh', 'vic', 'pal', 'travel', 'saldonya']","['diperbaharui malah tidak bisa order tiket travel di klik indomaret aneh auto ganti', 'sudah tidak ada fitur pesan tiket kereta lagi', 'sekarang tidak bisa pesan tiket kereta lagi ya']",Tiket Kereta Tarik
56,17,56_tampilan_ribet_lebih_fair,"['tampilan', 'ribet', 'lebih', 'fair', 'jalankan', 'sebelumnya', 'mudah', 'enak', 'balikin', 'lama']","['aplikaai baru lebih mahal dan lebih ribet systemnya juga lebih lama buka', 'maaf lebih suka tampilan yang sebelumnya yang terbaru malah lebih ribet sering update juga', 'tampilan sekarang tidak enak susah lagi memahaminya lebih sulit enakan lebih mudah tampilan sebelumnya hemm']",Tampilan Ribet Lebih
57,11,57_biar_mohon²_banget_kita,"['biar', 'mohon²', 'banget', 'kita', 'padahal', 'diperbaikin', 'ya', 'mengira', 'praktis', 'member']","['kenapa ya sekarang apl nya lambat banget sudah begitu sering produk tidak tersedia semua mungkin waktu eror ya semoga bisa sgr diperbaiki ya masak buat bnj online saja lama banget karena lambat tidak ketulungan', 'aplikasi nya kenapa lambat banget ya padahal paket banyak lho padahal harga nya murah2 tapi memperlambat pekerjaan ini bukan mempermudah karena lelet banget mohon di perbaiki ya pihak indomaret aplikasi nya biar tidak lelet banget', 'lambat bangeeett padahal sering aku pakai loh internet lancar buka klikindomaret saja yang lambat bngat yaallah padahal butuh banget beli barang cepat mengira perlu diupdate eh ternyata tidak ada update an perbaiki lagi ya biar nyamam sentosa']",Biar Mohon² Banget
58,8,58_mantap_ptaktis_mantul_minusnya,"['mantap', 'ptaktis', 'mantul', 'minusnya', 'psnan', 'bro', 'terbaik', 'free', 'kirim', 'lelet']","['mantap', 'mantap', 'mantap']",Mantap Ptaktis Mantul
59,13,59_uang_sepihak_dibatalkan_kalian,"['uang', 'sepihak', 'dibatalkan', 'kalian', 'berkurang', 'soal', 'notifikasi', 'seharusnya', 'transaksi', 'orang']","['kecewa sekalinya memakai jasa kirim barang indomaret karena gratis hadiah produk enggak dikasih seharusnya hadiah dan produk sama jumlahnya kalau kosong kemungkinan ada yang ngambil dong itu sama dengan korupsi respon cs sangat slow respon dari email maupun dari klik indomaret enggak ada wawa cs enggak up tapi date indomaret beda sama yang merah cepat tanggap', 'uang saya ditahan disini sebenarnya bukan soal nominalnya tapi pertanggung jawabannya saya sudah mencoba untuk mengambil kembali hak saya tapi mereka mengabaikan kalian adalah pemegang sistemnya jika kalian rubah saja pesanan saya menjadi dibatalkan maka dngn otomatis uang akan langsung kembali saat itu juga biasanya juga seperti itu tapi kenyataannya kalian mempermainkan saya dengan menahan uang saya uang tidak seberapa tapi akan kalian pertanggung jawabkan diakhirat nanti saya sudah mencoba mengingat', 'klil indomeret sudah tidak seperti dulu ada petugas khusus transaksi nya jadi saat ambil ditoko barang sudah disiapin beda sekarang transksinya menjalani petugas toko sumpah keseringan transaksinya dicuekin padahal waktu pengambilan nya sudah molor dari jadwal tapi barang transaksi juga belum disiapin malah ada yang kagak tahu sama sekali ada transaksi lunas ditokonya barang sudah dterima barcode pengambilan juga sudah dfoto tapi di aplikasi ngegantung parah euy cape2 mentenens nya apdate orang-orang tokonya tidak mendukung']",Uang Sepihak Dibatalkan
60,12,60_beli_per_promo_kantong,"['beli', 'per', 'promo', 'kantong', 'hemat', 'sistem', 'aqua', 'menempel', 'macam', 'varian']","['ini aplikasi yang baru aneh banget aqua galon tidak ada frozen food tidak ada mau beli aqua botol sama indomie sebiji enggak bisa harus se kardus balikin kayak dulu lagi plis', 'aplikasi yang baru ini kalau ada promo beli 1 gratis 1 atau promo beli 2 lebih murah bingung klik²nya tidak kayak yang lama kalau beli 2 lebih murah atau beli 1 gratis 1 kita klik produk 2x otomatis kpotong sendiri ribet jadi malas mau belanja² kalau kayak begini', 'aplikasinya sekarang ribet sih buat mls belanja lewat klik buat promoan tuh kalau produknya sudah cukup promonya langsung menempel jangan customer juga yang ribet harus centang² promo yang dimaksud kalau lupa centang otomatis beli normal buat aplikasi yang gampang dipakai min orang juga senang belanja bisa cepat pisah pisahin yang lagi promo kan lumayan buat mempercepat yang mau belanja tidak harus cek satu per satu produknya padahal menolong yang mager eeeh malah dibuat ribet sama sistem baru']",Beli Per Promo
61,8,61_kesini_estimasi_jam_pengiriman,"['kesini', 'estimasi', 'jam', 'pengiriman', 'makin', 'proses', 'sekian', 'dana', 'sampai', 'antar']","['makin kesini makin lamaa banget proses pengiriman pesan jam 12 jam 14 25 baru sampai dan barang kalau kosong jangan tulis di etalase biar tidak masuk keranjang mohon diperbaiki', 'tolong tambahkan fitur chat jadi kita bisa chat kalau pesenan belum di antar padahal metode pengiriman instan 1 jam sampai setelah lunas tapi sudah 1 jam lebih belum di antar masih di proses', 'sistem nya lambat masa belanja pagi sampai besok nya lagi status pesanan masih dalam proses padahal barang sudah di ambil jadi menunggu vocher cashbacknya lama dan pesanan tidak bisa di ambil di bawah 30 menit']",Kesini Estimasi Jam
62,11,62_roko_harus_hp_makan,"['roko', 'harus', 'hp', 'makan', 'instal', 'akun', 'dll', 'facebook', 'belanja', 'kupon']","['setiap update meminta masuk lagi ke akun dan makan waktu saat giliran mau bayar di kasir rupanya meminta update dan masuk akun lagi yang makan waktu cukup lama seringnya saya tidak pakai akun sudah begitu harus pakai barcode yang tidak bisa diss jadi harus buka aplikasi beberapa aplikasi sudah pakai nomor hp simpel tidak harus buka aplikasi harus ada gebrakan nih indomaret', 'susah login apalagi kalau masuk indomaret langsung susah sinyal padahal dapat poin harus pakai hp kalau tidak bawa hp ya tidak bisa scan member enakan dulu bisa menyebutkan nomor hp ke depan paling kalau mau belanja harus ss dulu qr code membernya biar bisa dapat poin semoga bisa kembali lagi dapat poin tanpa scan barcode', 'min kenapa enggak ada roko nya min jadi percuma punya nih aplikasi padahal niatnya mau belanja keperluan rumah seperti sabun makanan dll sekalian beli roko eh malah tidak disediain roko nya saran saya nih tambahkan roko juga min biar enak belanja dari rumah nya tidak dua kali jadinya habis belanja di aplikasi masih mau keluar buat beli roko']",Roko Harus Hp
63,14,63_kadang_cancel_jauh_ulasan,"['kadang', 'cancel', 'jauh', 'ulasan', 'rumah', 'tiba', 'enggak', 'kejauhan', 'dipesan', 'kurir']","['overall oke tapi saya harap kedepanya bisa memilih dikirm dari indomaret mana karena aneh di dekat rumah ada indomaret dan melayani layanan pesan antar tapi malah ke lempar ke indomaret yang lebih jauh dan saya sudah lama-lama menunggu tiba-tiba dapat chat pesanan di batalin karena jarak terlalu jauh tolong tim aplikasinya di perbaiki ya', '1 banyak banget alasan kurirnya kalau ngaret ngatar barang yang motor diserfis dibengkel lah kadang lagi sarapan lah kadang lagi disalon lagi cukuran lah 2 ngaret banget kadang sampai 1 jam 3 barang kadang rusak 4 enggak bisa komplain sekarang enggak bisa nilai kurir dan barang yang dipesan kadang ada yang hampir kadaluarsa', 'harusnya tiap pesanan dibuat bisa kasih ulasan sih supaya kinerja deliveryman nya bisa di upgrade sumpah delivman di daerah sini parah banget mentang2 enggak ada fitur kasih rating seenaknya sendiri kalau kerja kadang kurir enggak mau nganter sampai rumah padahal letak rumah strategis depan jalan kadang enggak mau turun dari motor bahkan kadang orderan dibatalkan pakai alasan stok expired lah mencoba komplen langsung ke aplikasi klik juga lama banget respon dari customer service']",Kadang Cancel Jauh
64,11,64_pembayaran_krang_dah_daerah,"['pembayaran', 'krang', 'dah', 'daerah', 'metode', 'kembli', 'mentok', 'rai', 'klaim', 'mengakses']","['rubah metode pembayaran saja tidak bisa ribet', 'tidak dah fitur pembayaran menggunakan voucher', 'tidak bisa langsung kirim dilokasi bypass ngurah rai']",Pembayaran Krang Dah
65,7,65_chat_memberi_atau_pembeli,"['chat', 'memberi', 'atau', 'pembeli', 'jika', 'keluhan', 'tanya', 'kendala', 'pesanan', 'lainnya']","['tlong ditambahin fitur chat hubungi penjual biar kita bisa menghubungi pihat indomaret yang menerima pesanan pelanggan biar mudah tanya tanya kalau pesanan belum datang lewat dari jam pengiriman', 'biasa saja akan jadi luar biasa jika ditambahkan fitur interaktif seperti live chat atau lainnya jadi customer bisa menyampaikan keluhan atau kendala yang dialami berdasarkan yang ditemukan bukannya pilihan2 yang dibuat pihak indomaret sehingga kesannya tidak mau terima keluhan atau masukan diluar yang sudah ditentukan', 'saya harap kedepannya informasi pesanan masuk di toko indomaret yang mana tertera dalam aplikasi karena driver sering terlambat mengantarkan dan tidak pernah ada respon jika mengajukan komplain di klik indomaret dan akan lebih bagus jika di isi nomor kurir yang ditugaskan untuk mengantar supaya pesanan sampai sesuai dengan estimasi jangan smpi pesanan sudah pakai pengiriman express tapi tetap layanan regular atau dikirim sehari setelah pesanan dibuat dibayarkan']",Chat Memberi Atau
66,7,66_nomer_kudu_ponsel_oto,"['nomer', 'kudu', 'ponsel', 'oto', 'opsi', 'pembayarannya', 'ganti', 'terdaftar', 'sini', 'murah']","['di klik indonart ter update tidak ada tebus murah sama memasuki kupon diskon juga tidak ada kok jadi downgrade sih menu task nya tidak mengerti deh jadi kalau mau tebus murah tetap harus di tokonya mengapai ada klikindomart kalau begitu', 'hadeh pengennya belanja di sini saja tapi aplikasinya loadingnya lamaa terus cara pembayarannya terbatas nomer yang terdaftar harus sama dengan nomer akun pembayaran pernah belanja di sebelah pembayarannya lebih mudah semua tersedia banyak promo tebus murah di sini tidak ada', 'upgrade yang malah down grade pilihan opsi pengantaran yang useless malah ada yang tidak sadar kudu ganti opsi di atas kalau 1 brang tidak ready di toko terdekat otomatis lari ke toko terjauh dan kadang brng di cancel ceki hapus spaya di antr idm yang trdkt paling parah sih yang sebelumnya bisa tebus murah sekaligus beli promo barang seperti pring glas food toples jadi tidak ada opsi nya di klik kudu ke ofline storenya cek hadiah bonus ipoin poin loyalty katalog oln juga kudu pakai aplikasi idmrt terpisah']",Nomer Kudu Ponsel
67,6,67_dengan_semakin_bila_dunia,"['dengan', 'semakin', 'bila', 'dunia', 'hp', 'walaupun', 'berbelanja', 'nomer', 'akhirnya', 'fitur']","['awalnya suka dengan aplikasi indomaret dan klik tapi ketika pengembalian dana agak ribet dan susah pakai bank baca dan bri tidak bisa nomer salah nama salah akhirnya dipakai buat beli pulsa saja walaupun lama tapi berhasil juga walaupun masih ada sisa 2000 perak anggap saja buat parkir dan akhirnya saya hapus mending langsung offline saja lebih nyaman', 'ini kalau aplikasinya tidak di update tidak bisa login ya kenapa sistem nya begitu memaksa konsumen untuk update aplikasinya kalau begitu di pihak siapa mendapatkan keuntungan dari aplikasinya klik indomaret coba dipertimbangkan tidak semua pengguna yang mempunyai hp dengan kapasitas penyimapan nya besar bila pengguna hp dengan perekonomian nya memadai mungkin bisa ganti hp namun bila prekonomian nya rendah bagaimana ya sedangkan mereka berkeinginan menggunakan aplikasi tersebut terimakasih ya min', 'aplikasi ini cukup bagus dan berjalan cukup baik namun ada saran lebih bagus lagi jika indomaret konsisten dengan warna biru dibalut finishing putih matte di dalam aplikasi fitur fitur yang semakin lengkap dan tampilan yang semakin menarik intinya jangan mau kalah dengan alfamart baik persaingan dunia nyata dengan toko yang berdekatan bersebelahan maupun dunia mobile dengan menghadirkan fitur fitur yang semakin memudahkan konsumen dalam berbelanja semoga dapat didengar oleh indomaret']",Dengan Semakin Bila
68,6,68_susah_pos_mengatur_setting,"['susah', 'pos', 'mengatur', 'setting', 'daftarnya', 'alamatnya', 'mengasih', 'expired', 'kartu', 'ribet']","['susah setting alamatnya', 'ribet mengasih kartu expired', 'susah mengatur kode pos']",Susah Pos Mengatur
69,10,69_delivery_dekat_kurir_jarak,"['delivery', 'dekat', 'kurir', 'jarak', 'jaraknya', 'layanan', 'sih', 'khusus', 'pakai', 'rumah']","['order di klik indomaret pengirimannya kadang suka lama tidak 1 jam sampai tidak seperti aya di sebelah cepat apa di tokonya tidak punya kurir khusus ya karena saya pernah dikirim pakai grab', 'saya baru pertama pakai tidak bisa pilih toko kalau pakai layanan pesan antar akhirnya dapat toko yang 1 kamu jauhnya padahal jarak 500 sama juga ada jadi lebih lama sampainya', 'kecepatan layanan antar masih kalah sama sih alfa sebelah padahal jarak toko dengan rumah dekat tapi delivery 1 jam lebih sih alfa jaraknya jauh bisa sampai dalam 15 menit']",Delivery Dekat Kurir
70,11,70_kosong_pajang_stok_barang,"['kosong', 'pajang', 'stok', 'barang', 'katalog', 'semangat', 'bahwa', 'tulis', 'mending', 'tersedia']","['kebanyakan barang kosong seharusnya barang kosong tidak usah di tampilkan kadang barang redy saat di beli jadi kosong stok barang nya tidak update mending belanja langsung', 'aneh deh katalog nya barang nya tidak tersedia tapi masih di pajang ya oke lah di pajang tapi alangkah baiknya kalau di tulis stock kosong lah ini di pajang tapi barang nya tidak ada kacau aplikasi abal dan katalog nya tidak komplit', 'sebenarnya nyaman pakai aplikasi cuman kalau stok barang tidak ada mending langsung dikasih info kosong atau apalah atau pada bagian keranjang dinonaktifkan jadi customer langsung tahu bahwa barang itu kosong jangan saat diklik baru diinfokan bahwa barang tidak ada kayak di php ini sudah semangat mau beli eh barang kosong']",Kosong Pajang Stok
71,7,71_terjangkau_murah_tebus_area,"['terjangkau', 'murah', 'tebus', 'area', 'akhir', 'dapat', 'dimana', 'aneh', '500rb', '200']","['buat bingung terus tebus murah buat belanja 50k 100knya dimana ya', 'belanja 500rb kok tebus murah nya tidak keluar sedangkan di indomaret poin ku ada promo tebus murah', 'tidak dapat produk tebus murah kah min ada juga promo yang kalau di toko dapat hadiah tapi di klik tidak dapat']",Terjangkau Murah Tebus
72,9,72_minyak_promo_habis_selalu,"['minyak', 'promo', 'habis', 'selalu', 'alfamart', 'kalah', 'sama', 'stock', 'suka', 'jengkel']","['barang promo sering ghoib alias stock nya selalu habis saingannya orang dalam tidak sih wkwkwk', 'kurang suka sama klik indomaret sering banget kejadian barang di estalasenya tersedia giliran cekout baru konfirmasi barang habissss', 'suka sama promo discountnya tapi yang buat jengkel minyak promo nya habis mulu karyawan suka borong duluan']",Minyak Promo Habis
73,8,73_instagram_membingungkan_responsif_live,"['instagram', 'membingungkan', 'responsif', 'live', 'berat', 'market', 'youtube', 'penjualan', 'place', 'dialihkan']","['aplikasi sangat berat', 'versi baru membingungkan', 'hasil pencarian lambat proses']",Instagram Membingungkan Responsif
74,10,74_pengantaran_terlambat_pengiriman_kerap,"['pengantaran', 'terlambat', 'pengiriman', 'kerap', 'alikasi', 'ditingkatakan', 'trial', 'lama', 'konsisten', 'pengantarannya']","['pengantaran agak lama', 'alikasi lama respon', 'tidak konsisten waktu pengantarannya']",Pengantaran Terlambat Pengiriman
75,14,75_struk_driver_shopeepay_lihat,"['struk', 'driver', 'shopeepay', 'lihat', 'terhubung', 'whatsapp', 'tingkatkan', 'segera', 'menghubungkan', 'saldo']","['struk belanja tidak pernah muncul di aplikasi padahal saya sering belanja dan menunjukan barcode member mohon segera diperbaiki', 'bertiga dulu karena masih sulit untuk menghubungkan akun indomaret ke shopeepay bolak balik dan tidak juga bisa terhubung', 'susah sekali menghubungkan pembayaran via e wallet contohnya shopeepay sudah muncul tulisan berhasil di aplikasi shopeepay namun di aplikasi klik indomaret belum mohon di tingkatkan lagi aplikasinya']",Struk Driver Shopeepay
76,12,76_update_makin_suruh_tiap,"['update', 'makin', 'suruh', 'tiap', 'kebanyakan', 'error', 'berat', 'buat', 'sehari', 'disuruh']","['ya ampun kenapa aplikasi nya update² mulu deh tidak usah tiap bentar² update lah buat makin berat saja aplikasi nya', 'bagus tapi apaan sih tiap mau buka update sudah kesekian kali nya disuruh update lagi hadehhhh', 'sering error dikit2 disuruh update aplikasi sampai loading mulu buat hp panas kelamaan menunggu loading']",Update Makin Suruh
77,6,77_terbantu_keranjang_sekali_kak,"['terbantu', 'keranjang', 'sekali', 'kak', 'berulang2', 'huhuhuhu', 'bantuan', 'diantarnya', 'kebuang2', 'mesin']","['setelah diupdate aplikasi klik indomaret jadi lelet banget sumpah kalah sama sebelah yang sekali klik langsung sat set', 'sekarang loadingnya lama banget mau hapus keranjang 1 item saja hampir semenit di hp lain juga sama memasuki kode jadi susah sering kehabisan huhuhuhu', 'lemoottt banget padahal dulu perasaan tidak selemot ini sekarang memasuki 1 barang ke keranjang saja kadang harus berulang2 klik belum lagi loading lihat produk barang lamaaaaaa']",Terbantu Keranjang Sekali
78,8,78_menu_okt_dipesan_login,"['menu', 'okt', 'dipesan', 'login', 'update', 'gopaylater', 'open', 'karawang', '13', 'dam']","['semenjak update kemarin scan barcode barangnya jadi tidak bisa mesti diupdate lagi nih aplikasinya pak', 'beberapa produk tidak muncul ketika login saat open aplikasi tanpa login menu terbuka semua tapi saat login sebagian menu hilang jadi tidak bisa dipesan terutama yang food', 'terakhir update 13 okt terus di paksa untuk update tanggal 28 okt terlalu pendek jarak waktu dam tidak ada menu pilihan skip lu tidak update']",Menu Okt Dipesan
79,6,79_suka_ngelag_alpa_ngeleg,"['suka', 'ngelag', 'alpa', 'ngeleg', 'sukanya', 'midi', 'ngebag', 'ngelegggg', 'masih', 'estimasi']","['masih suka ngeleg', 'masih suka ngebag', 'tapi aku sukanya alpa midi']",Suka Ngelag Alpa
80,8,80_alfa_perkodean_cod_ongkir,"['alfa', 'perkodean', 'cod', 'ongkir', 'simple', 'dikasih', 'gratis', 'aku', 'lencir', 'hehe']","['lebih enak belanja di alfa ketimbang indonesia soalnya kalau belanja di alfa masih dikasih kresek kalau indomaret enggak dikasih pelittt banget', 'indomaret niat kasih poin tiap customer belanja tidak sih ya masa iya harus install aplikasinya untuk scan beda sama alfa cuma sebutin nomor yang lebih simple begitu deh', 'aku kasih poin 3 sih soalnya masa di aplikasi ini ada ongkir nya ya padahal di aplikasi toko sebelah gratis ongkir padahal baru saja senang ada promo eh ada ongkir sama saja bohong hehe kalau bisa dibuat gratis ongkir dong']",Alfa Perkodean Cod
81,6,81_cashback_dapat_masuk_bonus2,"['cashback', 'dapat', 'masuk', 'bonus2', '25ribu', '60ribu', 'body', 'februari', 'makasii', 'loyalti']","['saya belanja di atas 60ribu kok tidak dapat cashback 15 si ke sampai tanggal 29 februari 2024 mohon kejelasannya', 'terlalu lambat dan yang buat kecewa poin loyalti sudah masuk tapi voucher 25 000 body oral care tidak ada masuk padahal tadi di klik ada centang', 'pernah ada error lama masuk poinnya padahal sudah konfirmasi kalau bisa membanyaki bonus2 dan diskonnya ya sayang minimal belanjanya terlalu besar 100rb but makasii indomaret']",Cashback Dapat Masuk
82,7,82_jaya_bermasalah_selalu_daerahku,"['jaya', 'bermasalah', 'selalu', 'daerahku', 'ket', 'berusaha', 'pengiriiman', 'bagia', 'telay', 'percaya']","['kurang percaya', 'bagia selalu', 'semoga indomaret tetap jaya']",Jaya Bermasalah Selalu
83,11,83_login_masuk_akun_sandi,"['login', 'masuk', 'akun', 'sandi', 'tetap', 'coba', 'mail', 'usernya', 'ditolak', 'kali']","['saya kesusahan untuk memakai ini karena tidak link verifikasi yang masuk ke e mail sudah coba berkali kali meminta verifikasi tapi tidak e mail yang masuk ke saya tolong segera diperbaiki', 'saya sudah instal tapi tidak bisa log ini login pakai no hp ditolak tidak valid login pakai email juga sama ditolak tidak valid', 'saya sudah mencoba berkali kali buat coba buat akun tapi kok enggak bisa terus ya sudah coba pakai email atau no hp tapi tetap enggak bisa katanya passwoardnya salah kira kira kenapa ya']",Login Masuk Akun
84,8,84_saldo_telp_refund_mungkin,"['saldo', 'telp', 'refund', 'mungkin', 'saat', 'uangnya', 'cash', 'ubah', 'begitu', 'sudah']","['sebenarnya aplikasinya sudah bagus tapi kadang kalau datang errornya pesanan akan di alihkan ke cab toko yang agak jauh akibatnya paket yang harusnya sampai dalam sehari malah tidak ada yang datang saya sudah 2x ngalamin kejadian ini jadi harus order kembali ini buat repot juga kalau barang sudah sampai klik untuk tombol selesai tidak bisa untuk penilaian mohon di setting ulang untuk pengaturan yang ini', 'untuk pengantaran barang oke banget tapi aplikasinya buruk banget loading sudah begitu ada barang yang sudah habis tapi di etalase masih ada saat pesan barangnya tidak ada terus uangnya di refund melalui saldo klik sudah begitu pin saldo klik saat mau ubah selalu mengirim verifikasi tanpa ada kejelasan bagaimana cara ubah pin penarikan melalui rekening juga selalu di bawah ke verifikasi wa sudah begitu tidak ada penyelesaian', 'mungkin kebetulan lagi kurang beruntung saja kali ya saat top up e money 21maret 2026 transaksi sukses namun saat update saldo gagal berkali kali mencoba update saldo status tidak ada keterangan tidak ada status pending sudah ajukan komplain dan diminta update saldo namun tetap tidak menambah juga saldonya untungny saldo saat itu masih cukup untuk transaksi saran mungkin lebih baik ke tokonya langsung biar lebih tenang']",Saldo Telp Refund
